Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_14:00:33, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.08, 0.92, 0.09, 0.93, 0.08
10-19-22_14:18:04, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.91, 0.03, 0.91, 0.03, 0.93, 0.04
10-19-22_14:35:54, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.91, 0.01, 0.91, 0.01, 0.91, -0.01
10-19-22_14:53:31, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.90, -0.02, 0.90, -0.02, 0.88, -0.08
10-19-22_15:10:50, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.85, -0.11, 0.87, -0.09, 0.84, -0.18
10-19-22_15:28:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.93, 0.13, 0.93, 0.13, 0.94, 0.14
10-19-22_15:45:48, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_16:03:47, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.94, 0.08
10-19-22_16:16:59, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.92, 0.04, 0.92, 0.04, 0.92, 0.04
10-19-22_16:26:08, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.90, 0.01, 0.90, 0.01, 0.91, -0.01
10-19-22_16:35:30, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.88, -0.03, 0.89, -0.05, 0.88, -0.09
10-19-22_16:44:27, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.84, -0.17, 0.85, -0.14, 0.84, -0.19
10-19-22_16:53:50, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_17:03:06, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.94, 0.11
10-19-22_17:12:50, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.08
10-19-22_17:22:42, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.91, 0.03, 0.91, 0.03, 0.93, 0.04
10-19-22_17:32:27, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.89, -0.04, 0.90, 0.02, 0.91, -0.01
10-19-22_17:42:17, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.3,dp,0.85, -0.15, 0.87, -0.09, 0.88, -0.09
10-19-22_17:52:10, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.80, -0.26, 0.84, -0.14, 0.84, -0.19
10-19-22_23:08:53, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.15, 0.93, 0.12, 0.94, 0.15
10-19-22_23:46:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.92, 0.12, 0.93, 0.12, 0.94, 0.14
