Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
07-05-22_02:44:45, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.84, -0.13, 0.84, -0.13, 0.84, -0.12
07-05-22_02:53:00, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.90, 0.15, 0.90, 0.15, 0.89, 0.14
07-05-22_03:01:37, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.90, 0.08, 0.90, 0.08, 0.89, 0.08
07-05-22_03:10:03, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.88, 0.03, 0.88, 0.03, 0.88, 0.01
07-05-22_03:18:28, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.84, -0.10, 0.86, -0.06, 0.86, -0.05
07-05-22_03:26:41, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.83, -0.13, 0.83, -0.13, 0.83, -0.12
07-15-22_05:48:53, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.92, 0.14
07-15-22_06:00:09, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
07-15-22_06:11:27, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.91, 0.06, 0.91, 0.06, 0.91, 0.05
07-15-22_06:22:41, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.90, 0.02, 0.90, 0.02, 0.90, 0.00
07-15-22_06:33:57, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.88, -0.07, 0.88, -0.07, 0.88, -0.06
07-15-22_06:45:21, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.92, 0.16, 0.92, 0.13, 0.92, 0.14
07-15-22_06:56:34, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.91, 0.08, 0.91, 0.08, 0.92, 0.09
07-15-22_07:07:53, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.91, 0.03, 0.91, 0.03, 0.91, 0.04
07-15-22_07:19:11, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.89, -0.02, 0.89, -0.02, 0.89, -0.02
07-15-22_07:30:25, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.87, -0.08, 0.87, -0.08, 0.87, -0.08
07-15-22_07:41:46, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.91, 0.14
07-15-22_07:53:04, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.91, 0.07, 0.91, 0.07, 0.91, 0.08
07-15-22_08:04:26, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.90, 0.03, 0.90, 0.03, 0.90, 0.03
07-15-22_08:15:48, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.88, -0.04, 0.88, -0.04, 0.88, -0.04
07-15-22_08:27:08, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.86, -0.09, 0.86, -0.09, 0.85, -0.11
07-15-22_08:38:31, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.91, 0.15, 0.91, 0.14, 0.91, 0.14
07-15-22_08:50:04, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.90, 0.08, 0.90, 0.08, 0.90, 0.08
07-15-22_09:01:28, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.89, 0.02, 0.89, 0.02, 0.89, 0.02
07-15-22_09:12:50, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.87, -0.05, 0.87, -0.05, 0.86, -0.05
07-15-22_09:24:14, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.84, -0.12, 0.84, -0.12, 0.84, -0.12
07-15-22_09:35:33, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.91, 0.14, 0.91, 0.14, 0.90, 0.14
07-15-22_09:46:51, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.90, 0.07, 0.90, 0.07, 0.89, 0.07
07-15-22_09:58:15, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.87, -0.01, 0.87, -0.01, 0.88, 0.01
07-15-22_10:09:34, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.86, -0.05, 0.86, -0.08, 0.86, -0.05
07-15-22_10:20:54, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.84, -0.12, 0.84, -0.12, 0.83, -0.12
07-19-22_17:03:09, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.88, 0.11, 0.88, 0.11, 0.88, 0.13
07-19-22_17:13:37, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.89, 0.10, 0.89, 0.10, 0.88, 0.08
07-19-22_17:23:58, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.82, 0.03, 0.87, 0.03, 0.87, 0.03
07-19-22_17:34:31, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.86, -0.04, 0.86, -0.04, 0.86, -0.03
07-19-22_17:44:46, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.82, -0.12, 0.82, -0.12, 0.83, -0.10
07-19-22_17:55:03, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.60, 0.06, 0.60, 0.06, 0.67, 0.06
07-19-22_18:05:07, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.69, 0.05, 0.75, 0.09, 0.71, 0.08
07-19-22_18:15:26, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.59, 0.02, 0.69, 0.03, 0.69, 0.03
07-19-22_18:25:34, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.58, 0.01, 0.58, 0.01, 0.70, 0.00
07-19-22_18:35:50, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.57, -0.05, 0.61, 0.01, 0.70, -0.02
07-19-22_19:07:01, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.87, 0.04, 0.87, 0.04, 0.87, 0.03
07-19-22_19:17:20, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.83, -0.05, 0.83, -0.05, 0.86, -0.02
07-19-22_19:27:47, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.81, -0.16, 0.81, -0.12, 0.83, -0.09
07-19-22_19:37:47, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.63, 0.08, 0.63, 0.08, 0.69, 0.10
07-19-22_19:48:11, configs/celeba/ResNet18sparse_celeba_kn.yml, ResNet18_sparse_celeba_kn, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.62, 0.03, 0.81, 0.09, 0.72, 0.08
