Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-10-22_03:11:01, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.92, 0.06, 0.92, 0.06, 0.92, 0.08
10-10-22_03:19:22, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.91, 0.05, 0.91, 0.05, 0.91, 0.04
10-10-22_03:27:42, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.90, 0.00, 0.90, 0.00, 0.89, -0.00
10-10-22_03:36:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.88, -0.06, 0.88, -0.06, 0.87, -0.08
10-10-22_03:44:29, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.84, -0.15, 0.84, -0.15, 0.83, -0.17
10-10-22_03:52:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.75, 0.14, 0.76, 0.15, 0.77, 0.15
10-10-22_04:01:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.75, 0.10, 0.79, 0.11, 0.74, 0.11
10-10-22_04:09:33, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.73, 0.07, 0.74, 0.06, 0.73, 0.07
10-10-22_04:17:54, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.68, 0.03, 0.77, 0.05, 0.71, 0.03
10-10-22_04:26:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.71, -0.02, 0.75, -0.03, 0.71, -0.02
10-10-22_04:34:41, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.74, -0.06, 0.74, -0.06, 0.71, -0.05
10-10-22_04:42:52, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.70, -0.15, 0.70, -0.15, 0.68, -0.11
