Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
11-04-22_12:16:55, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.73, 0.03, 0.73, 0.03, 0.70, 0.01
11-04-22_12:27:57, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.68, 0.00, 0.74, 0.05, 0.69, 0.01
11-04-22_12:38:55, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.71, -0.02, 0.71, -0.06, 0.68, -0.03
11-04-22_12:52:51, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.93, 0.14
11-04-22_13:03:47, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.06,dp,0.92, 0.12, 0.92, 0.12, 0.93, 0.12
11-04-22_13:14:44, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.12,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
11-04-22_13:25:50, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.18,dp,0.92, 0.07, 0.92, 0.07, 0.92, 0.07
11-04-22_13:36:49, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.24,dp,0.91, 0.02, 0.91, 0.02, 0.91, 0.02
11-04-22_13:47:55, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.01, logistic,0.3,dp,0.89, -0.03, 0.89, -0.03, 0.89, -0.03
11-04-22_14:02:21, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.93, 0.14
11-04-22_14:13:32, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.93, 0.11
11-04-22_14:24:41, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.92, 0.09, 0.92, 0.09, 0.92, 0.09
11-04-22_14:35:56, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.92, 0.07, 0.92, 0.07, 0.92, 0.06
11-04-22_14:47:03, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.91, 0.02, 0.91, 0.02, 0.91, 0.03
11-04-22_14:59:00, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.89, -0.05, 0.90, -0.01, 0.89, -0.03
11-04-22_15:14:13, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.93, 0.14
11-04-22_15:27:19, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.92, 0.11, 0.92, 0.11, 0.92, 0.11
11-04-22_15:40:36, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.09
11-04-22_15:52:43, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.91, 0.05, 0.91, 0.05, 0.91, 0.06
11-04-22_16:07:04, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.91, 0.02, 0.91, 0.02, 0.90, 0.02
11-04-22_16:22:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.89, -0.02, 0.89, -0.02, 0.89, -0.04
11-04-22_16:42:50, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
11-04-22_17:02:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.93, 0.11
11-04-22_17:21:55, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.09, 0.92, 0.09, 0.93, 0.09
11-04-22_17:41:32, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.05, 0.92, 0.05, 0.92, 0.06
11-04-22_18:01:03, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.90, -0.00, 0.90, -0.00, 0.91, 0.01
11-04-22_18:20:40, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, LFW_to_CelebA, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.89, -0.04, 0.89, -0.04, 0.88, -0.06
