Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-18-22_10:51:17, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.92, 0.14
10-18-22_11:07:39, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.91, 0.09, 0.91, 0.09, 0.92, 0.10
10-18-22_11:24:10, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.91, 0.04, 0.91, 0.04, 0.91, 0.05
10-18-22_11:40:37, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.90, 0.03, 0.90, 0.03, 0.89, -0.00
10-18-22_11:56:48, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.88, -0.06, 0.88, -0.05, 0.88, -0.05
10-18-22_12:13:01, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-18-22_12:29:30, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.92, 0.08, 0.92, 0.08, 0.92, 0.09
10-18-22_12:45:49, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.90, 0.03, 0.90, 0.03, 0.91, 0.04
10-18-22_13:02:05, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.89, -0.03, 0.89, -0.03, 0.89, -0.02
10-18-22_13:18:17, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.85, -0.13, 0.87, -0.06, 0.87, -0.08
10-18-22_13:34:21, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.92, 0.14
10-18-22_13:50:20, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.91, 0.08, 0.91, 0.08, 0.91, 0.08
10-18-22_14:06:10, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.89, 0.02, 0.89, 0.02, 0.89, 0.02
10-18-22_14:22:13, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.87, -0.06, 0.88, -0.04, 0.88, -0.04
10-18-22_14:38:19, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.85, -0.13, 0.85, -0.11, 0.85, -0.11
10-18-22_14:51:27, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.91, 0.15, 0.91, 0.15, 0.91, 0.14
10-18-22_15:07:28, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.90, 0.07, 0.90, 0.07, 0.90, 0.08
10-18-22_15:23:43, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.88, 0.02, 0.88, 0.02, 0.88, 0.02
10-18-22_15:39:37, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.87, -0.06, 0.87, -0.06, 0.87, -0.05
10-18-22_15:55:49, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.84, -0.12, 0.84, -0.12, 0.84, -0.11
10-18-22_16:11:44, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.90, 0.15, 0.90, 0.15, 0.90, 0.14
10-18-22_16:27:37, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.89, 0.09, 0.89, 0.09, 0.89, 0.08
10-18-22_16:43:15, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.88, 0.01, 0.88, 0.01, 0.88, 0.01
10-18-22_16:59:12, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.86, -0.06, 0.86, -0.06, 0.86, -0.05
10-18-22_17:14:52, configs/celeba/ResNet18sparse_celeba_xn.yml, ResNet18_sparse_celeba_xn, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.84, -0.13, 0.84, -0.13, 0.84, -0.12
