Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
08-10-22_18:14:57, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
08-10-22_18:29:18, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.57, 0.01, 0.57, 0.01, 0.57, 0.00
08-10-22_18:43:41, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.58, 0.04, 0.58, 0.04, 0.58, 0.02
08-10-22_18:58:06, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.58, 0.03, 0.59, 0.03, 0.57, 0.01
08-10-22_19:12:29, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.58, -0.04, 0.58, -0.04, 0.57, -0.04
10-20-22_20:45:44, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.52, -0.00, 0.52, 0.00, 0.52, 0.00
10-20-22_20:53:48, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.49, 0.01, 0.55, 0.12, 0.51, 0.06
10-20-22_21:01:57, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.052,dp,0.52, 0.01, 0.53, 0.01, 0.53, 0.01
10-20-22_21:10:07, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.058,dp,0.55, 0.06, 0.55, 0.06, 0.55, 0.06
10-20-22_21:18:20, configs/celeba/ResNet18sparse_celeba.yml, ResNet18__sparse_celeba_sc_filter, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.56, -0.00, 0.56, -0.00, 0.54, -0.01
